# BEAST v1.7.1, r4860
# Generated Thu Apr 26 10:03:19 BST 2012 [seed=1335430999204]
state	posterior	prior	likelihood	treeModel.rootHeight	constant.popSize	clock.rate	treeLikelihood	coalescent
68000	-64559.92822996201	-4329.911789278936	-60230.01644068307	127.78119430026022	181.9747591913572	1.0	-60230.01644068307	-4324.7079212872395
69000	-64428.010493220194	-4328.480684405397	-60099.5298088148	143.22071885638812	187.16190774623385	1.0	-60099.5298088148	-4323.248710346321
70000	-64260.52494824413	-4301.22860111118	-59959.29634713295	104.76916208312869	176.86721813659204	1.0	-59959.29634713295	-4296.053201840151
71000	-64151.522231997784	-4304.370153618707	-59847.15207837908	228.516519007586	170.01634667652777	1.0	-59847.15207837908	-4299.234259029359
72000	-64122.31425267429	-4302.743788199442	-59819.57046447485	189.76483496185574	177.97036891939896	1.0	-59819.57046447485	-4297.562171129752
73000	-64009.97016818051	-4297.712271537056	-59712.25789664345	190.59021548047406	182.3007004088762	1.0	-59712.25789664345	-4292.506614013311
74000	-63902.331771030076	-4299.445361372953	-59602.88640965712	189.02968130061106	170.30827153366644	1.0	-59602.88640965712	-4294.307751216096
75000	-63776.744663659796	-4292.572991150874	-59484.17167250892	409.5219090327008	176.46005890225658	1.0	-59484.17167250892	-4287.399896595281
76000	-63636.00664986127	-4294.082435233901	-59341.92421462737	176.44976935821308	168.37238803907704	1.0	-59341.92421462737	-4288.9562571120505
77000	-63555.898897332816	-4287.527658137312	-59268.371239195505	86.96917108875499	161.92754221463952	1.0	-59268.371239195505	-4282.440509172415
78000	-63428.03373633846	-4281.822360985443	-59146.211375353014	239.06584711521154	189.82795979817405	1.0	-59146.211375353014	-4276.576242798219
79000	-63290.59703934711	-4282.948969248223	-59007.64807009888	84.76255080696652	179.15806014393743	1.0	-59007.64807009888	-4277.760700814449
80000	-63129.8772725411	-4265.188688705597	-58864.68858383551	74.16012648551411	163.38967802013198	1.0	-58864.68858383551	-4260.092550695178
81000	-63009.01487060583	-4268.546027934398	-58740.468842671435	318.7967540759296	164.38066446535288	1.0	-58740.468842671435	-4263.443843071434
82000	-62959.06886294858	-4272.109505831713	-58686.959357116866	281.3219086284407	171.94059484443483	1.0	-58686.959357116866	-4266.962356793369
83000	-62840.83208126956	-4265.570926069082	-58575.26115520048	552.9351401321244	168.75545657540974	1.0	-58575.26115520048	-4260.44247540459
84000	-62752.56008868015	-4262.702639352474	-58489.857449327676	155.83120682890953	161.1436437734662	1.0	-58489.857449327676	-4257.62034318791
85000	-62670.24196119259	-4267.651602242192	-58402.590358950394	385.24598512246905	166.52871945838373	1.0	-58402.590358950394	-4262.536434458407
86000	-62553.26110402061	-4273.4716552355085	-58279.7894487851	407.2647556455753	158.6527417469071	1.0	-58279.7894487851	-4268.404937435896
87000	-62474.17719526209	-4262.669019632423	-58211.508175629664	145.2038078564159	160.83390315032045	1.0	-58211.508175629664	-4257.588647457415
88000	-62397.07617307243	-4260.728920794826	-58136.34725227761	674.6544516446976	166.87168208071486	1.0	-58136.34725227761	-4255.611695648531
89000	-62306.35738418753	-4260.282990864402	-58046.074393323135	394.4812228934364	157.42809137833027	1.0	-58046.074393323135	-4255.22402207307
90000	-62257.77463482457	-4260.8072799733145	-57996.96735485126	166.56123388599676	169.1644737843253	1.0	-57996.96735485126	-4255.676408514002
