# BEAST v1.7.1, r4860
# Generated Wed Apr 25 18:32:34 UTC 2012 [seed=1335378742296]
state	posterior	prior	likelihood	treeModel.rootHeight	constant.popSize	clock.rate	treeLikelihood	coalescent
111000	-60293.85033512043	-4211.882742929264	-56081.96759219116	1.8889308611689617	150.96581699731507	1.0	-56081.96759219116	-4206.8656894955775
112000	-60175.548700596686	-4188.934648486821	-55986.614052109864	1.629800902932915	152.45398820438757	1.0	-55986.614052109864	-4183.907785652992
113000	-60077.964755590074	-4190.982312823541	-55886.98244276653	1.618603635383365	141.47267481123845	1.0	-55886.98244276653	-4186.030206235981
114000	-59981.169900699766	-4199.378463904372	-55781.79143679539	1.711389945872779	140.63263524759518	1.0	-55781.79143679539	-4194.432312837794
115000	-59897.884696345536	-4196.211983547835	-55701.6727127977	1.6143034252884476	152.17799817323268	1.0	-55701.6727127977	-4191.186932671509
116000	-59787.386471136844	-4187.979702567908	-55599.40676856894	1.620089750489924	147.83652454670383	1.0	-55599.40676856894	-4182.983595468498
117000	-59703.45626653161	-4189.072806743371	-55514.38345978824	1.6356080517136242	149.96916047298183	1.0	-55514.38345978824	-4184.062377067259
118000	-59531.25724330411	-4177.731480919896	-55353.52576238422	2.021409211406029	147.36222306890642	1.0	-55353.52576238422	-4172.7385872615305
119000	-59430.905436012625	-4183.3321904689265	-55247.573245543696	1.691375953421118	152.41715032794366	1.0	-55247.573245543696	-4178.305569297046
120000	-59349.50161601025	-4172.626625743248	-55176.874990267	1.7236336260907907	138.92899946871597	1.0	-55176.874990267	-4167.692662735807
121000	-59251.18078177801	-4179.981694890184	-55071.19908688783	1.6329997677001251	142.34342395848049	1.0	-55071.19908688783	-4175.023452273815
122000	-59143.46797681021	-4170.484317499384	-54972.98365931083	1.5917153127519732	143.9827622462124	1.0	-54972.98365931083	-4165.514623913597
123000	-59066.85521038555	-4163.211610860291	-54903.643599525254	1.5863897582394741	148.3264230195145	1.0	-54903.643599525254	-4158.212195454264
124000	-58991.77422660601	-4165.637717356774	-54826.136509249234	1.6420946515400865	156.4672906056993	1.0	-54826.136509249234	-4160.584870374353
125000	-58931.59253141583	-4171.017107555038	-54760.57542386079	1.6497282216149474	141.37793687126077	1.0	-54760.57542386079	-4166.065670847192
126000	-58888.62603657398	-4179.718279889818	-54708.90775668416	1.774105947293737	144.48821725114186	1.0	-54708.90775668416	-4174.745081927105
127000	-58803.89970564467	-4161.2474309381805	-54642.65227470649	1.6880350807740097	144.67225802238193	1.0	-54642.65227470649	-4156.2729600435705
128000	-58763.104891273724	-4159.8771666549	-54603.227724618824	1.7117800229224267	139.758979970847	1.0	-54603.227724618824	-4154.937247287535
129000	-58614.96450774327	-4145.797973254424	-54469.166534488846	1.7731658760932978	144.82116581034163	1.0	-54469.166534488846	-4140.822473612431
130000	-58538.7288948238	-4155.093982127929	-54383.63491269587	1.6576121852250505	147.87602998890716	1.0	-54383.63491269587	-4150.097607840387
131000	-58385.83979556639	-4146.811699910557	-54239.028095655834	1.6503916870386715	136.53724414879196	1.0	-54239.028095655834	-4141.895102482242
132000	-58324.96966991259	-4147.822526912208	-54177.14714300039	1.6811511990278254	145.2477621189775	1.0	-54177.14714300039	-4142.844085923693
133000	-58237.33746586721	-4131.252382099746	-54106.085083767466	1.6367085150390872	138.667153232669	1.0	-54106.085083767466	-4126.32030561927
134000	-58194.4825668663	-4130.411906769398	-54064.070660096906	1.6356274602367062	141.6861423339658	1.0	-54064.070660096906	-4125.458292423292
135000	-58134.673099475855	-4143.521166356499	-53991.151933119356	1.6542878897182112	141.2767824210576	1.0	-53991.151933119356	-4138.570445394385
136000	-58093.67636256798	-4134.354115823005	-53959.322246744974	1.753306496739414	143.21583099102202	1.0	-53959.322246744974	-4129.389763022975
137000	-58026.63848949601	-4145.569501299987	-53881.06898819602	1.6990099095877877	139.8304559554602	1.0	-53881.06898819602	-4140.629070640155
138000	-57995.33621041613	-4142.835321463116	-53852.500888953015	1.7059733428270176	131.72623146214468	1.0	-53852.500888953015	-4137.954595698329
139000	-57847.22064388629	-4120.549506513918	-53726.671137372374	1.689686159452284	133.05975549605236	1.0	-53726.671137372374	-4115.658708197152
140000	-57813.2648416732	-4117.613971649818	-53695.650870023375	1.696401516613448	132.3313848193002	1.0	-53695.650870023375	-4112.728662382195
141000	-57775.833837021826	-4132.952888489195	-53642.880948532635	1.707133877564435	132.80531808861738	1.0	-53642.880948532635	-4128.064004207106
142000	-57720.07000781915	-4125.664319116309	-53594.40568870284	1.6845260526277348	144.53045550747666	1.0	-53594.40568870284	-4120.690828866207
143000	-57705.70773047182	-4117.466446188954	-53588.24128428286	1.9525623953849816	133.14951236215606	1.0	-53588.24128428286	-4112.574973539021
144000	-57629.15428518666	-4123.130483447663	-53506.023801739	1.5132808950090268	136.02187764513042	1.0	-53506.023801739	-4118.217667709827
145000	-57543.08178121294	-4119.651569788113	-53423.43021142483	1.8779074568697127	134.9764217848679	1.0	-53423.43021142483	-4114.746469678374
146000	-57510.116864980846	-4123.421740747372	-53386.695124233476	1.6591233876249945	137.94984431488587	1.0	-53386.695124233476	-4118.494850575271
147000	-57452.68071293374	-4131.1838230787	-53321.496889855036	1.6825567648744626	138.79710297515413	1.0	-53321.496889855036	-4126.250809902782
148000	-57371.51745359037	-4117.805848931117	-53253.71160465926	1.6958598065038362	132.7453513316775	1.0	-53253.71160465926	-4112.917416289825
149000	-57331.08224867689	-4101.189919205693	-53229.89232947119	1.6764435374117357	130.78177439104934	1.0	-53229.89232947119	-4096.3163891158965
150000	-57283.49811265963	-4126.370936017274	-53157.12717664236	1.7567394584914064	141.57387494896605	1.0	-53157.12717664236	-4121.4181143519845
151000	-57238.54010529109	-4106.887904449704	-53131.65220084139	1.5801519479015458	136.07323668688088	1.0	-53131.65220084139	-4101.974711203859
152000	-57165.72536191462	-4108.009139784193	-53057.716222130424	1.5976479657543738	136.93433197646254	1.0	-53057.716222130424	-4103.089638301919
153000	-57029.20372173593	-4089.253229088669	-52939.950492647265	1.8134699722547296	134.88592582253705	1.0	-52939.950492647265	-4084.348799661346
154000	-56915.17147227634	-4087.1928683606543	-52827.97860391569	1.7498708507269285	132.86843114223	1.0	-52827.97860391569	-4082.303508961585
155000	-56783.24464497424	-4099.804412681204	-52683.44023229304	1.6333971035742991	127.71992556255712	1.0	-52683.44023229304	-4094.954572896175
156000	-56708.69411635905	-4089.0376204503154	-52619.65649590874	1.5983099995816645	134.59978772255178	1.0	-52619.65649590874	-4084.1353146102047
157000	-56662.2572782187	-4088.361384869729	-52573.89589334897	1.560942720133037	129.4912420153324	1.0	-52573.89589334897	-4083.497771620102
158000	-56600.58992520728	-4094.974952818362	-52505.61497238892	1.5897975486164295	126.91751762833478	1.0	-52505.61497238892	-4090.131415410392
159000	-56494.55377236524	-4086.5945703100138	-52407.95920205522	1.7181352938252945	131.14840277873856	1.0	-52407.95920205522	-4081.718240782359
160000	-56437.10078044342	-4090.168285031329	-52346.93249541209	1.761164676006673	120.70465033660072	1.0	-52346.93249541209	-4085.37493837591
161000	-56409.89716165997	-4089.3252219096653	-52320.5719397503	1.8058912239692921	133.78543279276653	1.0	-52320.5719397503	-4084.428984640897
162000	-56370.8275415622	-4082.0928305639895	-52288.73471099821	1.7746134563071636	123.24320100867831	1.0	-52288.73471099821	-4077.278670916818
163000	-56349.19563305737	-4078.4171879206124	-52270.778445136755	1.775137004943467	130.55169585639234	1.0	-52270.778445136755	-4073.5454186354605
164000	-56346.63489394243	-4086.919599343941	-52259.715294598485	1.7870166091138477	132.96849401022052	1.0	-52259.715294598485	-4082.029487130923
165000	-56233.10462409563	-4084.577615249599	-52148.52700884603	1.7768519249422499	129.28812534170305	1.0	-52148.52700884603	-4079.7155718060767
166000	-56191.92964032475	-4069.10071198015	-52122.8289283446	1.7340179139748382	118.9332122768297	1.0	-52122.8289283446	-4064.322149885965
167000	-56179.46960019641	-4071.809942528251	-52107.65965766816	1.7092810436230281	122.21595308305189	1.0	-52107.65965766816	-4067.0041529410732
168000	-56134.82688411136	-4090.400682831247	-52044.42620128011	1.7603059263779277	130.17847409040442	1.0	-52044.42620128011	-4085.531776444708
169000	-56057.494826223	-4072.817689239129	-51984.677136983875	1.6278532340929117	125.89292248242306	1.0	-51984.677136983875	-4067.9822575150483
170000	-55967.94539655549	-4065.496434797178	-51902.44896175832	1.7398916929900423	127.06062929943992	1.0	-51902.44896175832	-4060.6517704285784
171000	-55926.740613674774	-4074.6665762015787	-51852.0740374732	1.916331492609829	129.4701130479221	1.0	-51852.0740374732	-4069.8031261343494
172000	-55852.36697417774	-4061.4041046765024	-51790.962869501236	1.5881058985881444	119.0989438381523	1.0	-51790.962869501236	-4056.624150068038
173000	-55768.21619239496	-4069.615228712581	-51698.60096368238	1.5980177337846107	136.13920835942344	1.0	-51698.60096368238	-4064.701550759479
174000	-55734.0379205326	-4062.5804203939692	-51671.45750013863	1.6915608614677768	128.93970979447897	1.0	-51671.45750013863	-4057.7210754647913
175000	-55676.266745279565	-4072.7553280049256	-51603.51141727464	1.5863763145181127	130.4628153938083	1.0	-51603.51141727464	-4067.8842397582766
176000	-55645.421382051434	-4067.3911200322846	-51578.03026201915	1.5807556253267208	126.84981346699148	1.0	-51578.03026201915	-4062.548116216741
177000	-55606.83218009107	-4065.118923978689	-51541.71325611238	1.5780426736242157	132.36857703170654	1.0	-51541.71325611238	-4060.2333336969514
178000	-55546.584625398405	-4050.691282803815	-51495.893342594594	1.5500110296271303	129.518522546819	1.0	-51495.893342594594	-4045.8274589016537
179000	-55499.67999126873	-4064.477015486871	-51435.20297578186	1.6069099329031111	125.8571372014716	1.0	-51435.20297578186	-4059.6418680549273
180000	-55423.862408388966	-4057.9276158252333	-51365.934792563734	1.5711601793904801	120.57293735748236	1.0	-51365.934792563734	-4053.1353609661423
181000	-55324.037380292895	-4045.236097173283	-51278.80128311961	1.5476812317037054	122.58673102318762	1.0	-51278.80128311961	-4040.4272783854653
182000	-55295.01566880087	-4046.506306024886	-51248.509362775985	1.790271901343095	118.50962297184213	1.0	-51248.509362775985	-4041.731311861094
183000	-55276.66837814868	-4041.5403632112684	-51235.12801493741	1.6588350947071089	126.50363440771123	1.0	-51235.12801493741	-4036.7000921730178
184000	-55232.12799564713	-4049.4169755550693	-51182.711020092065	1.762671798146114	122.26996621464104	1.0	-51182.711020092065	-4044.6107441172308
185000	-55172.5625629419	-4029.502476583693	-51143.06008635821	1.7106909735323839	122.0246281472999	1.0	-51143.06008635821	-4024.698253689273
186000	-55116.10077136029	-4035.899762320746	-51080.20100903954	1.6861294659088046	124.09168601713276	1.0	-51080.20100903954	-4031.078741625001
187000	-55103.94045425951	-4049.360301736344	-51054.580152523165	1.6950693541787767	122.42497599514029	1.0	-51054.580152523165	-4044.5528033348337
188000	-55029.99650482088	-4043.118161738607	-50986.87834308227	1.6799995059342199	122.20064420777665	1.0	-50986.87834308227	-4038.3124974201337
189000	-55024.097287819735	-4045.214252740599	-50978.88303507914	1.630401382652069	136.51752557825571	1.0	-50978.88303507914	-4040.297799741701
190000	-54987.51481806432	-4038.9192325973913	-50948.59558546693	1.6869565783831946	112.8912898752898	1.0	-50948.59558546693	-4034.192807278235
191000	-54936.84127633263	-4040.528226236858	-50896.31305009577	1.730592892843762	115.5209491411113	1.0	-50896.31305009577	-4035.778774345498
192000	-54817.70896651903	-4031.0833499894406	-50786.625616529585	1.7055263063751953	118.6908316869821	1.0	-50786.625616529585	-4026.3068279301765
193000	-54768.680375022195	-4030.5588661885686	-50738.121508833625	1.730657057677948	118.89117779121788	1.0	-50738.121508833625	-4025.7806575861846
194000	-54714.27100123106	-4032.6229506719073	-50681.64805055915	1.5955868816538186	125.06881849507893	1.0	-50681.64805055915	-4027.79408653814
195000	-54686.350548404545	-4034.3954119175733	-50651.95513648697	1.6153166288098062	119.90341273436539	1.0	-50651.95513648697	-4029.6087253927726
196000	-54642.55587057336	-4028.796806746343	-50613.75906382701	1.5436578854472316	122.07579522044703	1.0	-50613.75906382701	-4023.9921646222206
