# BEAST v1.7.1, r4860
# Generated Wed Apr 25 17:37:51 BST 2012 [seed=1335371865762]
state	posterior	prior	likelihood	treeModel.rootHeight	constant.popSize	clock.rate	treeLikelihood	coalescent
119000	-59649.34129783406	-4184.745861593687	-55464.59543624037	1.5987877538489352	153.54737716086046	1.0	-55464.59543624037	-4179.711852428281
120000	-59440.139910370475	-4173.886136025936	-55266.253774344535	1.5702299853327275	155.80989759224406	1.0	-55266.253774344535	-4168.837499366968
121000	-59353.82128839919	-4170.919073560659	-55182.90221483853	1.6999524999321665	136.92460646993732	1.0	-55182.90221483853	-4165.999643104049
122000	-59297.12215497227	-4172.005628966089	-55125.11652600618	1.700283230471536	134.80383556280148	1.0	-55125.11652600618	-4167.101808314285
123000	-59193.428765436205	-4161.950151407742	-55031.47861402846	1.6737393892730046	144.35042545645425	1.0	-55031.47861402846	-4156.977907554243
124000	-59119.964318222555	-4164.923115948746	-54955.04120227381	1.7408328048416928	154.2808811282145	1.0	-54955.04120227381	-4159.884341104194
125000	-59017.74349148953	-4165.382005924138	-54852.36148556539	1.7233071062839402	150.54569329757706	1.0	-54852.36148556539	-4160.367739276078
126000	-58939.21307489677	-4153.034635076773	-54786.178439819996	1.67669939516267	138.36187258570143	1.0	-54786.178439819996	-4148.104762558641
127000	-58887.48785199978	-4160.95477718414	-54726.53307481564	1.656045618365386	144.89378398886498	1.0	-54726.53307481564	-4155.978776234361
128000	-58852.09565180506	-4166.060011278806	-54686.03564052625	1.7473347943232227	144.3644761504486	1.0	-54686.03564052625	-4161.087670092651
129000	-58790.42021495967	-4163.872721516804	-54626.547493442864	1.7395569599147969	148.09529057806193	1.0	-54626.547493442864	-4158.8748655949685
130000	-58742.188977332036	-4157.190894473608	-54584.99808285843	1.6518673268368578	146.30509772649867	1.0	-54584.99808285843	-4152.205200321851
131000	-58713.13588002096	-4154.940623817362	-54558.195256203595	1.6493045687834442	142.76176960429578	1.0	-54558.195256203595	-4149.979446523158
132000	-58644.47410395763	-4142.2261701605785	-54502.24793379706	1.6654912074859232	140.24649388241775	1.0	-54502.24793379706	-4137.282768615544
133000	-58574.39377935051	-4151.5464174727	-54422.84736187781	1.8979133535905879	140.4332563679096	1.0	-54422.84736187781	-4146.60168514044
134000	-58430.96795311304	-4139.927239261496	-54291.040713851544	1.788538046071733	141.8258000650741	1.0	-54291.040713851544	-4134.972639717086
135000	-58376.8525211853	-4139.731472780427	-54237.12104840487	1.7514327523017177	130.97084525330465	1.0	-54237.12104840487	-4134.856498037313
136000	-58373.90753021278	-4152.352105971993	-54221.55542424079	1.7823590073818787	141.38927110492895	1.0	-54221.55542424079	-4147.400589097612
137000	-58366.90227415715	-4155.341234345206	-54211.561039811946	1.8478085562747972	139.78614937589907	1.0	-54211.561039811946	-4150.401120594879
138000	-58314.950186305694	-4145.360678769953	-54169.58950753574	1.579038387426029	144.32404687464785	1.0	-54169.58950753574	-4140.388617673048
139000	-58275.566218818196	-4146.834083404871	-54128.732135413324	1.6241475022014353	144.25870659508124	1.0	-54128.732135413324	-4141.862475143626
140000	-58247.54825839495	-4140.3840059713075	-54107.164252423645	1.6226015360095125	145.97600122983806	1.0	-54107.164252423645	-4135.400563738248
